index,text,class
3427,"The app’s contact management tool is helpful, but it doesn’t allow bulk edits.",truthful
3429,"The app’s fitness tracker is helpful, but it doesn’t allow users to track calorie intake.",truthful
3431,Mostly features are for premium account and you can not delete account once you create. Disappointed with to this app,truthful
3432,"The app’s fitness tracker logs daily steps, but it doesn’t provide weekly or monthly trend analysis.",truthful
3435,"The app’s email notification system is functional, but it doesn’t support rich text formatting in emails.",truthful
3441,"This app is great! I have ADHD and also have had a lot of trouble finding an app that works, but I really love this one. :)",truthful
3443,"The app’s fitness tracker logs steps accurately, but it doesn’t offer specific workout suggestions.",truthful
3444,"The app’s video player works well, but it doesn’t support subtitle downloads.",truthful
3445,"Great app! I suggest a timer on this one, so we can still track our rest periods every time we take a short rest.",truthful
3446,"The app’s task manager is functional, but it doesn’t allow users to duplicate tasks for recurring projects.",truthful
3447,"The app’s cloud storage is useful for backing up files, but the free storage tier is quite limited compared to competitors. Offering more storage or better pricing for paid plans would make it more attractive to users who rely heavily on cloud services for data backup.",truthful
3448,"The app’s RSS reader works well, but it doesn’t support offline reading.",truthful
3451,"The app’s budget tracker is useful, but it doesn’t offer financial planning advice.",truthful
3453,I like this apps but the thing is anything need to pay? So sorry to do list i only gave it 2 star and its so bad 😔,truthful
3454,"Bug: message cannot be displayed on app! Android 9, nokia 6.1 plus",truthful
3455,Can't load past notes it does work sometimes but I can't figure out how to get it to work,truthful
3458,"I newly installed this app, it works basically good but I haven't been happy with its user interface. For example, there is no feature showing all weekly or monthly tasks in a table. I would like to see my future plans at one glance without scrolling down!",truthful
3463,"The app’s fitness tracker works well, but it doesn’t offer automatic workout recognition.",truthful
3465,An outright scam!!!! For absolutely any basic functionality they are going to charge and everything you add will incur extra charges. Just a get rich quick scam by a couple of cheats.,truthful
3466,I have been trying to download the app but its just not happening. Please look into it.,truthful
3467,"Coordinates Humans 🙌🏾 This app was my go-to until covid hit. Keeping my personal, consulting business, and day work calendars in one app was madness. I broke off my day work to microsoft .to do on a separate device. Any.do now coordinates my consulting and my personal and family tasks, lists, and bills. Its refreshing. I do have syncing issues for calendar events as well as a crash everytime I add people to invites when creating an event. Thats why I gave it 4-stars. Love it for tasks.",truthful
3468,"So far I like the app. Question - I see a spot where it says, notes for the month, but how do I input notes? I don't see the option to enter notes.",truthful
3469,Dashboard/ charts better be inclusive all habits. Not just per one habit. Also download to excel would be nice,truthful
3470,"The app’s photo gallery is well-organized, but it doesn’t allow for creating custom albums.",truthful
3474,Edit: This one complaint has been fixed! Its perfect now I really love this app and I use it everyday! The new black and orange theme is really nice to look at! My only feedback is that I wish the color of the widget changed to match the chosen in-app theme because the yellow list kinda sticks out from my background. Other than that the app is perfect! Thank a lot Levor!!,truthful
3476,"The app’s navigation feature provides reliable directions, but it doesn’t offer alternate routes based on real-time traffic.",truthful
3478,"Perfect except for 1 thing. The app is great for syncing and task organization etc except for a persistent reminder option. Some apps, like bz pro, have the option where you can click on the reminder in the status bar to read it; or accidentally touch it; but the reminder won't disappear from the status bar until the user pushes a button to actively dismiss it. There is an ongoing notification on this app but the upper limit is only 2 hours after a timed task. It would be 5 stars but for this.",truthful
3479,"The app’s budget tool tracks expenses well, but it doesn’t provide spending trends over time.",truthful
3480,"The app’s email client is straightforward and integrates well with most major email services, but it doesn’t support advanced filters or rules for managing incoming emails, which can make inbox management difficult for users with high email volume. Adding more robust filtering options would be a huge improvement.",truthful
3482,"The app’s document scanner works well, but it doesn’t offer text recognition for editable documents.",truthful
3483,"This app has definitely helped me put my phone down, but you peak fairly quickly in the unpaid version and run out of rewards. After using it for six months, I've run out of trees and plants to purchase, so there's not much more to ""add"" to the experience in terms of utilizing my coins. When I get a new phone I wasn't able to transfer my account and discovered that the unpaid version has even fewer options available than before.",truthful
3484,Please help. Relogging in after several months disuse. It has asked me to enter a username and it's stuck on 'username taken'. Will not let me progress to the app. I've tried every random letter/number combination so it's definitely not taken. Just buggy app?,truthful
3486,"The app’s email sorting is helpful, but it doesn’t filter out promotional emails automatically.",truthful
3487,"The app’s cloud storage is reliable, but it doesn’t support selective syncing across devices.",truthful
3488,"The app’s fitness tracker logs cardio well, but it doesn’t support heart rate zones for analysis.",truthful
3490,"I added an ad blocker, and now my habits won't activate reminders. I paid for this app, I shouldn't have to allow special ad access.",truthful
3491,"The app’s photo editing tools are great for basic edits like cropping and adjusting brightness, but it doesn’t offer advanced tools like selective editing or background removal, which would make it more appealing to professional photographers.",truthful
3493,"rlly good,just 4 for bugs.. but it's really good!!",truthful
3494,"The app’s fitness tracker works well, but it doesn’t offer recommendations based on progress.",truthful
3495,"The app’s social media posting is good, but it doesn’t support analytics for tracking engagement.",truthful
3496,"The app’s task manager is effective, but it doesn’t allow users to prioritize tasks.",truthful
3497,So good app,truthful
3498,فقط احتاج ان اضغط عليه لاري باقي النتيجة ثم يعود لما كان عليه مرة اخري,truthful
3499,Why too many steps to remove a project?,truthful
3500,"The app’s fitness tracker is good for cardio, but it doesn’t support tracking for swimming.",truthful
3502,Infested with ads now. Downloaded to specifically view one calendar and set it so but it automatically syncs my Samsung and gmail calendars automatically every time I open it.,truthful
3503,"Well, this was great until this update. Now it's impossible to see anyting because it's so small. Please change it back.",truthful
3504,"The app’s navigation system is reliable, but it doesn’t offer public transport routes.",truthful
3507,"It’s helpful, but the support team takes too long to respond.",truthful
3508,"The app’s cloud storage works well, but it doesn’t offer much free space.",truthful
3509,"The app’s weather updates are accurate, but they don’t include severe weather warnings.",truthful
3510,It seems like a good app with good features but it's not intuitive at all. I spent fifteen minutes trying to find a way to skip a repeating task this week and I could mark it done. I try deleting to see if it would delete just that occurrences but it deleted the whole thing. The icons are also not intuitive at all.,truthful
3512,"Very confusing, I couldn't even set a daily reminder.  Edit: to have a daily reminder, I need to create a routine, set number of days (whatever that means) to 1, open it, add an activity, create a new tag for it (cause I can't just give it a simple name), then go back and enable the routine. That's EXTREMELY confusing as for a simple thing like this. Don't want to do this again.",truthful
3513,"Used it for quite a few years, decent app, always room for improvement, but it works well.",truthful
3514,"The app’s task scheduler works well, but it doesn’t provide progress tracking for long-term projects.",truthful
3515,Sucks... Within 1 minute... Ugh,truthful
3516,"The app’s fitness tracker syncs well, but it doesn’t provide real-time heart rate monitoring.",truthful
3519,"The app’s photo editing tools are helpful, but it doesn’t support batch editing.",truthful
3520,"The app’s fitness tracker logs steps well, but it doesn’t offer reminders to stay active throughout the day.",truthful
3522,"Its a great app, when the notifications work, but I'm still not getting notification reminders, so I'll be dropping stars on my review till this changes. I've checked my phone settings, but there's nothing blocking them. (My phone: samsung S20+)",truthful
3524,"Does what it's supposed to, one time charge for premium (which is still pretty basic...) I wish there was a was to make the list view more compact, visually hard to scan over the list. Also a custom order option would be great.",truthful
3525,"When i tried putting inmy class scheduel they kept vanishing when I add notes to a specific date. It might work fine if you don't need many events, but it's a pain if you have a lot to keep track of",truthful
3526,"I like this app but sometimes it just closes and anything you were doing is not saved. Very annoying, and it happens on all 3 of my devices so I don't think it is a problem with the device",truthful
3527,"Good app, just hope they add reminders soon, there are adds but that's okay",truthful
3528,"This app is so good, but premium is very is not very good as before it was released lots of the now premium trees where not originally paid for so i think that there should be no premium.",truthful
3529,I paid for pro version but still it didn't update!!! Where did the money go?,truthful
3530,"The app’s cloud sync is efficient, but it sometimes fails to sync all data across devices.",truthful
3532,"The app’s voice search feature is responsive, but it doesn’t handle multi-step commands well, which can make it frustrating for users trying to perform more complex tasks. Improving its ability to handle chained commands would greatly enhance the user experience.",truthful
3533,"The budgeting tool tracks expenses well, but it doesn’t categorize purchases automatically.",truthful
3534,"i ws kinda disappointed because i really loved the user interface of the app and how smooth it flows from one set up to another. however, i have to uninstall and install it back up several time because it will not accept the 4digit password i have set it up with. i had to do it like 10 times :/ but still like the app tho. i hope that bug will be fixed sooner.",truthful
3537,I wish the week numbers could be shown.,truthful
3541,Not so good,truthful
3544,"So far so good,I like the different habit option stand out",truthful
3545,"The app’s budget tracker is reliable, but it doesn’t allow users to set spending caps for specific categories.",truthful
3546,I bought this app some years ago and stopped using it because it was not compatible with my work exchange account. Productivity was way down because of using a multiplicity and some really bad apps. Now it supports it and I am using it again. And I love it every bit as when I left it. Thanks so much for this app! I got an issue with the hide calendars bar though. It shows entries but I cannot delete entries from the menus..,truthful
3547,I can't download it to my phone,truthful
3548,"The user interface is clean, but the app lacks some essential features.",truthful
3549,"The app’s budgeting feature is useful, but it doesn’t allow for tracking different types of income.",truthful
3550,Downloaded a bunch of these types of programs to find the one that was best. This was one of the worst. Played with it for about an hour and couldnt figure it out.,truthful
3551,"The app’s fitness tracker logs steps well, but it doesn’t sync with third-party health apps.",truthful
3552,"The app supports drawing, but it’s not pressure-sensitive with my stylus.",truthful
3553,"The app’s task manager works well, but it doesn’t allow for categorizing tasks based on urgency.",truthful
3554,"The app’s screen recording feature is functional, but it doesn’t support internal audio capture.",truthful
3555,"The app’s navigation system is reliable, but it doesn’t provide lane guidance for turns.",truthful
3557,It's awesome👍,truthful
3558,"The app’s fitness tracker is reliable, but it doesn’t offer personalized training plans.",truthful
3561,I have tried a lot to set up reminder..but unfortunately it's not working which is pretty excruciating as a new user. It seems good initially but this is pissing me off. Do ler me know I can fix up this ..,truthful
3562,"The app is okay, but there are better alternatives out there.",truthful
3563,Works very well.. easy to use,truthful
3564,"The app’s navigation system is functional, but it doesn’t support live updates for traffic incidents.",truthful
3565,I consider it as not easy to use.,truthful
3567,Genuinely not a good app.,truthful
3568,"The app’s to-do list feature is helpful, but it doesn’t group tasks by priority.",truthful
3573,"What happened? Since your last update, every time I drag items to a different time, or different order, as soon as I leave the app, they go back to where they were. Please fix this. I want to set the order. Also, the Google calendar items after the end of July are missing. Does the free version no longer sync with Google calendar? Nothing there after the beginning of May.",truthful
3575,"The app’s fitness tracker logs workouts, but it doesn’t offer detailed recovery suggestions.",truthful
3576,"This app met my needs until this latest update. Dislike the new format to such a degree that it's a dealbreaker. Now I have to start from scratch researching apps to find a replacement. I know, I used the free version so you don't care if I go but this is such a disappointment.",truthful
3579,As great as heck😍,truthful
3580,"WARNING RE THIS APP. Got Premium, followed instructions to Integrate w/calendar w/vpn active, got security alert minutes later that an attempt was made to login to my email account w/my password. Had to hustle to protect my account. Thank you Google for superb alerts, shame on you Todoist for open back doors.",truthful
3582,Do not download,truthful
3583,"I used to like this app because it was like writing in a physical notebook, but that smooth user experience is gone. I feel like they are focusing too much on adding new stuff while the core functionality gets looked over.",truthful
3585,Reminders should not be transfered in event section. It was better before to figure out events and remiders separatly.,truthful
3587,"The app’s fitness tracker is good for cardio exercises, but it doesn’t offer tracking for weightlifting or strength training.",truthful
3588,"This app was exactly what I was looking for. a visual of the day in clock form. Only issue is, if I add something to the clock it adds it to my calendar. I don't want that. I want an app where the calendar and app are separate. This was supposed to be for studying and exercise. I didn't want to have to add those things as into my ready packed calendar. it was a fast uninstall. Iif there was an option to disconnect the two, I'd reinstall.",truthful
3589,"The app’s translation feature is helpful, but it doesn’t support offline translation.",truthful
3590,Intuitive and motivating way of zooming through your task lists!,truthful
3592,"It’s functional, but the lack of offline features is disappointing.",truthful
3593,"The app works fine, but it’s a bit slow on my device.",truthful
3594,"Really awesome app, I think the best one. The only it lacks web version, since it takes kinda complicated process to create and manage all this tasks and habits. With web version it would be much easier.",truthful
3596,"I had opted for premium. But even basic things like I wanted to start fresh, so I said delete all tasks, but it added that as a reminder from what's app.",truthful
3598,"Love the layout, and automatic carryover of tasks to next day.    One problem:  I have installed Planner Pro on my iPad and my Android phone.  The calendar events and tasks cannot be synced between my two devices.  Very frustrated.  Please add this sync feature soon.",truthful
3599,"The app is useful, but the interface could be more modern.",truthful
3601,"Free version gives only 5 habits, there are far clearer and better trackers available for free.",truthful
3604,"The app’s navigation system is accurate, but it doesn’t provide voice navigation for cyclists.",truthful
3605,"The app is really good , it just needs a tick box system to mark what you have done and not done , and a tracker of how many days u ticked off these routines to assess progress",truthful
3606,"Need to be online to use this app. In case you make changes in offline mode. It doesn't sync automatically when online. You need to again make those changes. Enable offline feature and offline data should be synced when ever we are online. Once this is done, you got my 5 star.",truthful
3607,"The app’s document editor is functional, but it doesn’t offer advanced formatting tools like bullet points or numbered lists.",truthful
3608,"The customer service is great, but the app could use more frequent updates.",truthful
3611,"The app’s video streaming quality is decent, but it buffers on slower connections.",truthful
3612,"The app’s video conferencing feature is useful, but it doesn’t offer screen recording.",truthful
3613,"The app’s voice memo feature records audio clearly, but it doesn’t allow users to trim or edit recordings after they’ve been saved, which can make it difficult to manage longer recordings. Adding basic editing tools would make it a more versatile tool for interviews and meetings.",truthful
3614,Going for free and better Microsoft To-do,truthful
3615,C'est bon,truthful
3616,Very bad,truthful
3617,"The app’s weather tracker provides timely updates, but it doesn’t offer personalized weather alerts.",truthful
3618,"Dear TickTick please add the 'redo and undo' option, because it's absence I can't recover my just cut data which cut by mistake during 'copy-paste' procedure. Please add this feature.",truthful
3620,"The app’s fitness tracker logs workouts well, but it doesn’t offer guided workouts for specific goals.",truthful
3622,An awesome app,truthful
3625,"I started getting notifications but all came at the same time instead of their specified times, so just removed them and no longer use. Biggest feature I would like see fixed is there seem to be issues with using the ""Today"" option for the task list Widget. Sometimes will only show one task and sometimes when I can complete all my tasks, the next day the list doesn't refresh, still says ""All tasks are done!""",truthful
3629,"The app’s fitness tracker is good for cardio, but it doesn’t offer tracking for strength training.",truthful
3630,"The app’s photo gallery is well-organized, but it doesn’t allow for sorting photos by tag.",truthful
3631,"The food was average, but the service was friendly.",truthful
3632,"The app’s sleep tracker logs well, but it doesn’t provide bedtime suggestions based on activity.",truthful
3633,"is so beautiful and friendly, but has a lot of lag edit: is not lag, it freezes my phone 😹😹",truthful
3634,"The calendar syncing works, but it often duplicates events.",truthful
3635,"The app’s reminders are helpful, but they don’t allow for snoozing reminders.",truthful
3637,"The app’s navigation system is functional, but it doesn’t offer turn-by-turn directions for cyclists.",truthful
3638,user friendly. nice.,truthful
3639,"From all possible options I've tried out, this has most awkward and unintuitive interface.",truthful
3641,Shouldn't have to pay for reminders.,truthful
3642,"Generally good but has issues, adding a subtask is just weird - why they can't do what wunderlist does with a place to add or a button, and it's all a bit sluggish with some redraw problems. But it has some great ideas to it, so maybe it'll be good in time.",truthful
3643,Not bad but the best features of this app is contain credit,truthful
3644,jus loved the app.,truthful
3646,"The app’s document editor works well, but it doesn’t offer cloud syncing for backups.",truthful
3647,"The app’s file-sharing is fast, but it doesn’t offer an option for large file transfers.",truthful
3648,"The app’s video player works well, but it doesn’t offer picture-in-picture mode for multitasking.",truthful
3650,"Great app, very usable, lots of features...but 36$ a year for premium? That's almost as much as I pay for my premium password manager, and that's much more complicated and costly to develop and maintain. This is a GREAT app, but there's no way I'm going to pay that much.",truthful
3651,When I open a project then click on the arrow drop-down the app closest otherwise I normally love the app.,truthful
3652,"The app’s file-sharing feature is fast, but it doesn’t allow for password-protected sharing links.",truthful
3653,"The app’s document editor is reliable, but it doesn’t allow for multiple collaborators.",truthful
3655,"The app’s navigation system is functional, but it doesn’t support multiple modes of transportation in one trip.",truthful
3656,"The app’s task scheduler works well, but it doesn’t allow users to set task dependencies.",truthful
3657,"The app’s navigation system is accurate, but it doesn’t provide alternate routes for avoiding tolls.",truthful
3659,"cool visual but doesn't work the way I thought it would. I don't like organizing my hour-by-hour tasks through my calendar because it clutters it up and makes me miss my important events. I wanted to use this app thinking that it would allow me to plan my dialy tasks just through the app. But every time I want to plan an event it forces me to do it through my calendar which I don't like. good concept, but I don't see a reason to use it since it just wants me to use my calendar anyway.",truthful
3661,Wow,truthful
3662,cant get demo to play .its probably a great app..,truthful
3664,"The app’s budget tracker is functional, but it doesn’t allow users to categorize expenses.",truthful
3667,So helpful tool.,truthful
3668,"The app’s interface is simple, but it lacks customization options for colors and themes.",truthful
3669,"Edited. Three stars because it could use some improvements (like ability to select text, cut/copy, and paste). It only gives the ""Select All"" option. Ability to drag items on lists (mobile) would be good too. These work fine on the web but not mobile. The app is gorgeous. Great sync with Google Calendar & visually pleasing, but too many glitches on my end, including web app (things not updating, making what you just typed disappear or not deleting when you try to delete). May retry in future.",truthful
3670,I dont wanna log in with stupid micro acc,truthful
3672,"The app glitches a lot. It's the oddest thing, I will be setting an important appointment time for a day in June, but it will randomly place my appointment in September. I was trying to figure out what day of the week an event want going to be on, and I was looking at the September 2017 page but it was showing me dates for October 2017 even though it said ""September"" at the top. This has happened multiple times and I've missed 2 appointments in the past momth because my dates were not saved in the correct spot or not at all.   I do not reccomed this app even if you're desprate.",truthful
3674,"The app is constantly loading and you can't even record your habits, and reminders don't work also, having just 5 habits free is bad too.",truthful
3676,"The app does what it’s supposed to, but it’s lacking some features.",truthful
3677,"I really want to love this app but it won't even let me select PM so its constantly telling me its past the due date, which makes the app very useless to me.",truthful
3678,Works well for me,truthful
3679,Very easy to use. I have not experienced any problems with this app.,truthful
3680,"The app’s budget tracker is functional, but it doesn’t support tracking expenses across multiple currencies.",truthful
3681,"The weather updates are accurate, but the radar feature is slow to load.",truthful
3682,"The app’s budget tracking feature is easy to use, but it doesn’t support detailed spending analysis, which could help users identify areas where they can save money. Adding spending insights would make it more useful for financial planning.",truthful
3683,"The search function is helpful, but it doesn’t filter results effectively.",truthful
3685,"Update: developer responded quickly with explanation. So impressed that I'm trying it anyway. ___ Original review: Couldn't move onto SD card, so didn't have the space to keep it and try it properly.",truthful
3686,"The app’s voice command system is useful, but it doesn’t support natural language processing.",truthful
3687,App is good but habit notification doesn't make any sound,truthful
3689,Needs registration. Can't use existing caldav task accounts,truthful
3691,"The app’s photo album is functional, but it doesn’t allow for adding tags to photos.",truthful
3695,"The app’s video filters are fun, but they lower the resolution.",truthful
3696,"Changes in app function have resulted in consistent missed tasks and ""support"" provides condescending replies regarding the issue.",truthful
3697,"The app’s fitness tracker is helpful, but it doesn’t allow for setting custom fitness goals.",truthful
3699,"The app’s weather tracker is accurate, but it doesn’t support real-time temperature alerts.",truthful
3700,For anyone who wants to use this app: Devs stopped updating this in 2018. So they won't reply to your queries and/or issues. Look elsewhere...,truthful
3703,Great app...Unless your spouse controls it. 😁,truthful
3704,"The app does what it’s supposed to, but it’s not very intuitive.",truthful
3705,"WHY? Why my habit streaks keep disappearing every single day!? :( Edit: Thank you, developers! I didn't notice that option I love this app❤️",truthful
3706,"The app’s journal feature is nice, but it doesn’t allow adding photos.",truthful
3707,Bug has been fixed! Now i can use it with all my devices!,truthful
3708,"The app’s navigation system provides accurate directions, but it doesn’t offer bicycle routes.",truthful
3710,"This application was exactly what I needed when I first started to use it. Now there are a handful or problems- events are appearing twice, events get deleted or  not appearing at all after being saved, deleting one event and the reoccurring events get deleted, and not appearing on the selected reoccurring days. Very annoying.",truthful
3711,"The app’s navigation system works well, but it doesn’t offer alternate routes for avoiding tolls.",truthful
3712,"The app’s email organizer is helpful, but it doesn’t offer color coding for folders.",truthful
3713,"It’s a good app, but it’s too resource-intensive for older phones.",truthful
3714,"The app’s customer support is helpful, but the live chat feature is buggy.",truthful
3715,It is great app for civil engineers like me as it helps me to planout my to-dos everyday. But the thing is on my realme x2 pro the alarms are hit n miss even after following instructions for keeping it active. Pls fix it 🙏,truthful
3716,Very Good,truthful
3717,"The app’s budgeting feature is useful, but it doesn’t adjust spending targets based on income.",truthful
3719,"The app does its job, but it consumes a lot of battery.",truthful
3720,"It works fine, but it’s missing some important features.",truthful
3722,Same issue as Don Smith who wrote a review on 10/10/19. Will consider this app but the lack of slide visuals and character visuals makes the app in-op. Current phone is the Google pixel 4xl......perhaps I misspoke in regards to the reply. My issue is not with the visuals but the lack of visuals. Everything is blank for me so literally can not see half of the content.,truthful
3723,"The app’s document scanner is useful, but it doesn’t support text recognition for scanned documents.",truthful
3724,"So far I love it. Clear and simple to navigaye. Able to make my lists in cour coding. Also nice design, fir the creative.",truthful
3726,I can't pay for the premium version.,truthful
3727,"The Pomo section of this app, though a great item, still malfunctions at times. When its set, sometimes even though the Pomo time set is not complete, it closes by itself and shows ""complete"" and gives option to relax. Also, it vanishes after some minutes from the notification. Even though I've removed all battery saving options on tick tick and also given it permission to autostart and run in background, this Pomo function still keeps malfunctioning. Kindly fix this issue. I use a Redmi.",truthful
3730,"The app supports voice commands, but it doesn’t support multiple languages simultaneously.",truthful
3734,Best,truthful
3735,"Классное приложение, не все функции доступны в бесплатной версии, но их вполне хватает. Заполнение всех заданий и их вес (опыт, монетки) очень простое и не нудное. Можно поставить себе награды за выполнение дел. Все круто.",truthful
3736,"The app’s fitness tracker is helpful for basic workouts, but it doesn’t offer custom workout plans.",truthful
3737,it wouldnt sync to my Google calendar I had it set up and everything,truthful
3739,"This app is fantastic! It helps to organize tasks and bring new positive habits into your life. And does it in a gamified, entertaining way. You should at least try it out!",truthful
3742,Good features and Sample interface,truthful
3745,"The app’s meditation guide is helpful, but it lacks breathing exercises.",truthful
3746,"The app’s fitness tracker is good for basic workouts, but it doesn’t provide custom workout suggestions.",truthful
3748,Terrible support. I purchased the yearly suscription and I got no answer using the Feedback & Suggestion from the app and neither using mail to get a refund. Scam.,truthful
3752,"The app’s photo editing tools are basic, but they don’t allow for advanced filters.",truthful
3753,"I had a greiveance but it is resolved, other than that the app is good.",truthful
3754,"The document editor is solid, but the formatting options are limited.",truthful
3755,"Ok I like it, but know what? The experience points keep expanding but not with health. Simultaneously, you will be sent backward everytime you lose your health while to refill health you need to max up the exp point. Please fix this",truthful
3756,"The app helps me manage my time better, but it’s not perfect.",truthful
3759,"The app’s sleep tracker works well, but it doesn’t offer personalized bedtime reminders.",truthful
3760,"The app’s voice assistant works well, but it doesn’t recognize custom voice commands.",truthful
3762,Is there a way to add events directly . I don't want to sync it with calendar.It is very time consuming.,truthful
3763,"The app’s photo editor is decent, but it doesn’t allow for advanced color corrections.",truthful
3764,"The app’s task management feature is good, but it lacks the ability to set dependencies between tasks.",truthful
3767,"The app’s QR code reader works well, but it doesn’t support generating custom codes.",truthful
3768,"The app’s weather tracker provides accurate forecasts, but it doesn’t offer hourly updates.",truthful
3769,"The app is reliable, but the notifications are overwhelming.",truthful
3770,"The app’s document editor works well, but it doesn’t support creating tables.",truthful
3772,"The app works fine for my needs, though it can be slow to load.",truthful
3775,"This app is actually more functional than Wunderlist, the app it devoured. And that is really atypical for Microsoft's developers.",truthful
3776,"It seems like this app is no longer supported. I've paid for premium, but sync stopped working several months ago, and developers have not replied to a support request. So - on moving to a new phone - my habits and streaks are now lost. I can see from other reviews that this is a widely reported issue. I guess the app has now been abandoned.",truthful
3777,"The app’s task scheduler is useful, but it doesn’t support syncing with external calendars.",truthful
3780,"The app’s password generator is useful, but it doesn’t integrate with password managers.",truthful
3782,"The app’s task manager is helpful, but it doesn’t allow users to track task completion time.",truthful
3783,"The app supports widgets, but they don’t update in real time.",truthful
3784,"The app’s photo editor is functional, but it doesn’t support preset filters for one-click editing.",truthful
3785,"The app’s email client is useful, but it doesn’t allow for organizing emails into custom folders.",truthful
3786,Using it everyday obviously !!! Super stable.,truthful
3787,I was unable to understand anything..... This app is a big mess,truthful
3788,"This app seems great. i've seen other apps gamifying your life, but what i feels really works, is that you can make a party of friends, and get productive together, while clearing dungeons and getting loot. if you make a group of friends, be aware that even if its just your friends in the group, a single swearword will get you banned. not a warning or anything, straight up banned. i got banned because i called my close friend a F-word C-word. mind you not in public, but in our little group, where that sort of banther is normal between us. Mind you, i'd never talk to anyone like that in a public group. i don't mind policing the language of users if they are abusive or using foul language like that in public, but to me its a bit much to ban people for a private conversation, where there was no victims, but its not within my power to change the community guidelines. hopefully i'll get unbanned so i can give the app a swing. it does seem great. only 3 stars for being so quick to jump the ban hammer. will definetly change stars for the better, if the community guidelines loosen up in regards to private conversations and partys. maybe add a report button instead?",truthful
3789,"The app works, but it could be more intuitive.",truthful
3790,But then it started locking up everytime I tried to load it.  ←ved it until then.,truthful
3791,Great app so far,truthful
3794,"The app’s task reminders are useful, but they don’t support recurring reminders for daily tasks.",truthful
3796,So nice,truthful
3797,"at the beginning was good but i wait two months later and the app keep putting back as not done reminders that i mark as done already and the other task that have date and mark as priority don't even showed me, if you can fix that ill stay with the app otherwise i will keep looking... sadly the only remid app that work good was the apple one but i don't have iphone anymore so? came on please make this one work",truthful
3798,"The app’s calendar sync works well, but it doesn’t support syncing with third-party productivity apps.",truthful
3799,Useless app... Niether Reminder nor notifications ping... Wasted too much time on ficing issue.. Even followed developer's instructions..,truthful
3800,He ha,truthful
3803,"The app’s photo editor is efficient, but it doesn’t allow for advanced cropping options.",truthful
3806,"Needs a built in timer and some stats to make it the best productivity to-do out there.. for now it's just a generic to-do with folders. Hoping it gets an update with those features soon as I do love the design and other Microsoft products, for now I'm forced to use another to-do manager. :(",truthful
3807,"The app’s document editor works well, but it doesn’t offer real-time spell-checking.",truthful
3809,"The app’s weather tracker is good, but it doesn’t offer severe weather warnings based on location.",truthful
3811,Good app,truthful
3812,"Beautiful interface but it is very annoying to navigate and not fluid. Creating reoccurring tasks seems to be a pain. Not sure if it's me or the app, but I kept having to change the time 2-3 times to get the correct times reoccurence. Grocery list is awesome. The calendar looks like Google calendar which is nice but it is choppy to navigate.",truthful
3813,"I installed and then uninstalled it. Unless I am mistaken, there is no way to edit day-by-day deviations from a routine. So I can set up a routine, but then have no way to track how well I followed it, day by day (for instance, exercised for half an hour instead of an hour, or started late, or missed it completely, or did things out of order). Am I missing something?",truthful
3814,"The app’s calendar sync works well, but it doesn’t allow for syncing with other productivity apps.",truthful
3815,Great app helps me to structure my day and not be lazy,truthful
3818,"It’s helpful, but it needs more features for advanced users.",truthful
3819,"The app’s document editing works well, but it doesn’t allow real-time collaboration.",truthful
3820,"The app’s reading mode is easy on the eyes, but it doesn’t allow font resizing.",truthful
3821,"The app supports split-screen mode, but it’s limited to specific apps.",truthful
3822,Jus started using. So far I like it.,truthful
3826,"The app’s budget tracker works well, but it doesn’t offer automatic expense categorization.",truthful
3827,There are better options available. I just didn't like the layout and functionality of the app. I tried it for a couple of months but now it's deleted and I am going to try another.,truthful
3828,"I paid for premium some time ago. Just got a new phone and installed the app, and was unpleasantly surprised to find that my email address ""was not found in our database"". This apparently means that all my synced data, habits, and history are completely gone. I created a new profile with the same email address, but the app still does not appear to be syncing at all. I'll continue to use the app for now, as I still like it best out of all habit trackers, but be warned there is NO backup/sync support here.",truthful
3829,"The app’s fitness challenges are fun, but they lack customization options for advanced users.",truthful
3830,It's an okay app but I have found better ones such as I am sober. This needs to be paid for to be useful.,truthful
3831,"The app’s video player is reliable, but it doesn’t allow users to sync across devices for continuous playback.",truthful
3833,"app maybe okay, but its very confusing to understand. I have tried about 30 min to set a simple task for a particular date, but it doesnt show up anywhere. So, i will keep looking for a more simplyfied app. Sorry.",truthful
3834,"The app’s backup feature is good, but restoring files takes too long.",truthful
3838,"Not a good replacement of wunderlist. Free version of this app wont let you 
add description to your task and you have limited categories. If migrate 
from Wunderlist to tick tick and you have lots of categories, tick tick 
will immediately ask you to subscribe to thier plan.",truthful
3840,"I have been using Planner Pro for several years. I like this organizer much better than others I've tried. I don't like the ones that come with the phones. Planner Pro works better, for me, with my Samsung Notes than with my LG's. The calendar is clean and well organized. I can have several different calendars all working together or separately, ie work, family, personal, groups, and volunteer. I definitely recommend the Planner Pro. Plus it works well with my Gmail calendar.",truthful
3841,"As a fan of rpg's, and a slacker who needs encouragement to do things besides play video games, I have to say this is the greatest app ever. It's so much fun.",truthful
3842,"The app’s voice memo tool works well, but it doesn’t allow for trimming recordings.",truthful
3844,"I love this app and all my friends use it and compete against each other. This is a brilliant concept! however the app seems a bit buggy. I was in beta programme and then I was unable to send invites or buy certain items. I thought it's because of beta being unstable so I opted out of beta and reinstalled the app, still didn't fix the issue. I'm the party leader and the group isnset so that only I can start quests, still anyone starts a quest without me knowing and I don't face this on browser.",truthful
